GEO_ID,NAME,P1_001N,P1_001NA
860Z200US02641,ZCTA5 02641,332,null
860Z200US02642,ZCTA5 02642,5752,null
860Z200US02643,ZCTA5 02643,13,null
860Z200US02644,ZCTA5 02644,3954,null
860Z200US02645,ZCTA5 02645,10436,null
860Z200US02646,ZCTA5 02646,1926,null
860Z200US02647,ZCTA5 02647,136,null
860Z200US02648,ZCTA5 02648,7325,null
860Z200US02649,ZCTA5 02649,15060,null
860Z200US02650,ZCTA5 02650,829,null
860Z200US02652,ZCTA5 02652,1402,null
860Z200US02653,ZCTA5 02653,6307,null
860Z200US02655,ZCTA5 02655,3591,null
860Z200US02657,ZCTA5 02657,3664,null
860Z200US02659,ZCTA5 02659,1100,null
860Z200US02660,ZCTA5 02660,6662,null
860Z200US02663,ZCTA5 02663,257,null
860Z200US02664,ZCTA5 02664,9935,null
860Z200US02666,ZCTA5 02666,1052,null
860Z200US02667,ZCTA5 02667,3309,null
860Z200US02668,ZCTA5 02668,3222,null
860Z200US02670,ZCTA5 02670,1463,null
860Z200US02671,ZCTA5 02671,1216,null
860Z200US02672,ZCTA5 02672,297,null
860Z200US02673,ZCTA5 02673,8892,null
860Z200US02675,ZCTA5 02675,6712,null
860Z200US02702,ZCTA5 02702,4267,null
860Z200US02703,ZCTA5 02703,46389,null
860Z200US02713,ZCTA5 02713,39,null
860Z200US02715,ZCTA5 02715,4036,null
860Z200US02717,ZCTA5 02717,4951,null
860Z200US02718,ZCTA5 02718,6882,null
860Z200US02719,ZCTA5 02719,15924,null
860Z200US02720,ZCTA5 02720,31209,null
860Z200US02721,ZCTA5 02721,28075,null
860Z200US02723,ZCTA5 02723,16084,null
860Z200US02724,ZCTA5 02724,18050,null
860Z200US02725,ZCTA5 02725,2632,null
860Z200US02726,ZCTA5 02726,15671,null
860Z200US02738,ZCTA5 02738,5347,null
860Z200US02739,ZCTA5 02739,6508,null
860Z200US02740,ZCTA5 02740,45166,null
860Z200US02743,ZCTA5 02743,10434,null
860Z200US02744,ZCTA5 02744,13055,null
860Z200US02745,ZCTA5 02745,25336,null
860Z200US02746,ZCTA5 02746,17355,null
860Z200US02747,ZCTA5 02747,22326,null
860Z200US02748,ZCTA5 02748,11888,null
860Z200US02760,ZCTA5 02760,28716,null
860Z200US02762,ZCTA5 02762,9945,null
860Z200US02763,ZCTA5 02763,2118,null
860Z200US02764,ZCTA5 02764,4081,null
860Z200US02766,ZCTA5 02766,19202,null
860Z200US02767,ZCTA5 02767,15376,null
860Z200US02769,ZCTA5 02769,12521,null
860Z200US02770,ZCTA5 02770,5560,null
860Z200US02771,ZCTA5 02771,15512,null
860Z200US02777,ZCTA5 02777,17133,null
860Z200US02779,ZCTA5 02779,6764,null
860Z200US02780,ZCTA5 02780,52299,null
860Z200US02790,ZCTA5 02790,16458,null
860Z200US02791,ZCTA5 02791,312,null
860Z200US02802,ZCTA5 02802,814,null
860Z200US02804,ZCTA5 02804,2782,null
860Z200US02806,ZCTA5 02806,17153,null
860Z200US02807,ZCTA5 02807,1410,null
860Z200US02808,ZCTA5 02808,2332,null
860Z200US02809,ZCTA5 02809,22493,null
860Z200US02812,ZCTA5 02812,1220,null
860Z200US02813,ZCTA5 02813,8021,null
860Z200US02814,ZCTA5 02814,7549,null
860Z200US02815,ZCTA5 02815,247,null
860Z200US02816,ZCTA5 02816,33206,null
860Z200US02817,ZCTA5 02817,6528,null
860Z200US02818,ZCTA5 02818,19907,null
860Z200US02822,ZCTA5 02822,5960,null
860Z200US02823,ZCTA5 02823,151,null
860Z200US02824,ZCTA5 02824,404,null
860Z200US02825,ZCTA5 02825,5265,null
860Z200US02826,ZCTA5 02826,822,null
860Z200US02827,ZCTA5 02827,2224,null
860Z200US02828,ZCTA5 02828,7469,null
860Z200US02829,ZCTA5 02829,122,null
860Z200US02830,ZCTA5 02830,6474,null
860Z200US02831,ZCTA5 02831,3860,null
860Z200US02832,ZCTA5 02832,4887,null
860Z200US02833,ZCTA5 02833,469,null
860Z200US02835,ZCTA5 02835,5559,null
860Z200US02836,ZCTA5 02836,158,null
860Z200US02837,ZCTA5 02837,3616,null
860Z200US02838,ZCTA5 02838,3801,null
860Z200US02839,ZCTA5 02839,1870,null
860Z200US02840,ZCTA5 02840,23902,null
860Z200US02841,ZCTA5 02841,1220,null
860Z200US02842,ZCTA5 02842,17115,null
860Z200US02852,ZCTA5 02852,23579,null
860Z200US02857,ZCTA5 02857,8339,null
860Z200US02858,ZCTA5 02858,580,null
860Z200US02859,ZCTA5 02859,6701,null
860Z200US02860,ZCTA5 02860,47894,null
860Z200US02861,ZCTA5 02861,27833,null
860Z200US02863,ZCTA5 02863,22596,null
860Z200US02864,ZCTA5 02864,36376,null
860Z200US02865,ZCTA5 02865,17902,null
860Z200US02871,ZCTA5 02871,17640,null
860Z200US02872,ZCTA5 02872,231,null
860Z200US02873,ZCTA5 02873,266,null
860Z200US02874,ZCTA5 02874,6137,null
860Z200US02875,ZCTA5 02875,350,null
860Z200US02876,ZCTA5 02876,753,null
860Z200US02878,ZCTA5 02878,16359,null
860Z200US02879,ZCTA5 02879,20982,null
860Z200US02881,ZCTA5 02881,8443,null
860Z200US02882,ZCTA5 02882,12919,null
860Z200US02885,ZCTA5 02885,11147,null
860Z200US02886,ZCTA5 02886,29373,null
860Z200US02888,ZCTA5 02888,19578,null
860Z200US02889,ZCTA5 02889,28277,null
860Z200US02891,ZCTA5 02891,21803,null
860Z200US02892,ZCTA5 02892,5420,null
860Z200US02893,ZCTA5 02893,31030,null
860Z200US02894,ZCTA5 02894,814,null
860Z200US02895,ZCTA5 02895,43269,null
860Z200US02896,ZCTA5 02896,11154,null
860Z200US02898,ZCTA5 02898,1887,null
860Z200US02903,ZCTA5 02903,13264,null
860Z200US02904,ZCTA5 02904,31542,null
860Z200US02905,ZCTA5 02905,26334,null
860Z200US02906,ZCTA5 02906,25559,null
860Z200US02907,ZCTA5 02907,29827,null
860Z200US02908,ZCTA5 02908,38507,null
860Z200US02909,ZCTA5 02909,46119,null
860Z200US02910,ZCTA5 02910,21907,null
860Z200US02911,ZCTA5 02911,16384,null
860Z200US02912,ZCTA5 02912,4739,null
860Z200US02914,ZCTA5 02914,22140,null
860Z200US02915,ZCTA5 02915,16603,null
860Z200US02916,ZCTA5 02916,8350,null
860Z200US02917,ZCTA5 02917,14738,null
860Z200US02918,ZCTA5 02918,3125,null
860Z200US02919,ZCTA5 02919,29473,null
860Z200US02920,ZCTA5 02920,37791,null
860Z200US02921,ZCTA5 02921,12406,null
860Z200US03031,ZCTA5 03031,11763,null
860Z200US03032,ZCTA5 03032,5930,null
860Z200US03033,ZCTA5 03033,5639,null
860Z200US03034,ZCTA5 03034,4066,null
860Z200US03036,ZCTA5 03036,5251,null
860Z200US03037,ZCTA5 03037,4802,null
860Z200US03038,ZCTA5 03038,34482,null
860Z200US03042,ZCTA5 03042,7146,null
860Z200US03043,ZCTA5 03043,1610,null
860Z200US03044,ZCTA5 03044,4739,null
860Z200US03045,ZCTA5 03045,14107,null
860Z200US03046,ZCTA5 03046,3005,null
860Z200US03047,ZCTA5 03047,1727,null
860Z200US03048,ZCTA5 03048,3353,null
860Z200US03049,ZCTA5 03049,8342,null
860Z200US03051,ZCTA5 03051,25394,null
860Z200US03052,ZCTA5 03052,8478,null
860Z200US03053,ZCTA5 03053,25646,null
860Z200US03054,ZCTA5 03054,26622,null
860Z200US03055,ZCTA5 03055,16120,null
860Z200US03057,ZCTA5 03057,2612,null
860Z200US03060,ZCTA5 03060,31251,null
860Z200US03062,ZCTA5 03062,28966,null
860Z200US03063,ZCTA5 03063,16036,null
860Z200US03064,ZCTA5 03064,15069,null
860Z200US03070,ZCTA5 03070,6134,null
860Z200US03071,ZCTA5 03071,5198,null
860Z200US03076,ZCTA5 03076,14222,null
860Z200US03077,ZCTA5 03077,10684,null
860Z200US03079,ZCTA5 03079,30095,null
860Z200US03082,ZCTA5 03082,1621,null
860Z200US03084,ZCTA5 03084,1382,null
860Z200US03086,ZCTA5 03086,3982,null
860Z200US03087,ZCTA5 03087,15817,null
860Z200US03101,ZCTA5 03101,3885,null
860Z200US03102,ZCTA5 03102,33396,null
860Z200US03103,ZCTA5 03103,38039,null
860Z200US03104,ZCTA5 03104,34324,null
860Z200US03106,ZCTA5 03106,14799,null
860Z200US03109,ZCTA5 03109,10580,null
860Z200US03110,ZCTA5 03110,23322,null
860Z200US03215,ZCTA5 03215,510,null
860Z200US03216,ZCTA5 03216,2327,null
860Z200US03217,ZCTA5 03217,1938,null
860Z200US03218,ZCTA5 03218,1116,null
860Z200US03220,ZCTA5 03220,7368,null
860Z200US03221,ZCTA5 03221,2307,null
860Z200US03222,ZCTA5 03222,5743,null
860Z200US03223,ZCTA5 03223,3410,null
860Z200US03224,ZCTA5 03224,2368,null
860Z200US03225,ZCTA5 03225,3799,null
860Z200US03226,ZCTA5 03226,1145,null
860Z200US03227,ZCTA5 03227,1113,null
860Z200US03229,ZCTA5 03229,5919,null
860Z200US03230,ZCTA5 03230,1256,null
860Z200US03231,ZCTA5 03231,85,null
860Z200US03233,ZCTA5 03233,115,null
860Z200US03234,ZCTA5 03234,4817,null
860Z200US03235,ZCTA5 03235,8856,null
860Z200US03237,ZCTA5 03237,2478,null
860Z200US03238,ZCTA5 03238,44,null
860Z200US03240,ZCTA5 03240,1385,null
860Z200US03241,ZCTA5 03241,953,null
860Z200US03242,ZCTA5 03242,6185,null
860Z200US03243,ZCTA5 03243,1076,null
860Z200US03244,ZCTA5 03244,8001,null
860Z200US03245,ZCTA5 03245,2017,null
860Z200US03246,ZCTA5 03246,16905,null
860Z200US03249,ZCTA5 03249,7698,null
860Z200US03251,ZCTA5 03251,1631,null
860Z200US03253,ZCTA5 03253,6558,null
860Z200US03254,ZCTA5 03254,4910,null
860Z200US03255,ZCTA5 03255,2158,null
860Z200US03256,ZCTA5 03256,2373,null
860Z200US03257,ZCTA5 03257,4513,null
860Z200US03258,ZCTA5 03258,2625,null
860Z200US03259,ZCTA5 03259,236,null
860Z200US03260,ZCTA5 03260,798,null
860Z200US03261,ZCTA5 03261,4685,null
860Z200US03262,ZCTA5 03262,1362,null
860Z200US03263,ZCTA5 03263,4094,null
860Z200US03264,ZCTA5 03264,7054,null
860Z200US03266,ZCTA5 03266,2098,null
860Z200US03268,ZCTA5 03268,1236,null
860Z200US03269,ZCTA5 03269,3026,null
860Z200US03273,ZCTA5 03273,259,null
860Z200US03275,ZCTA5 03275,11946,null
860Z200US03276,ZCTA5 03276,8766,null
860Z200US03278,ZCTA5 03278,3126,null
860Z200US03279,ZCTA5 03279,781,null
860Z200US03280,ZCTA5 03280,1195,null
860Z200US03281,ZCTA5 03281,9092,null
860Z200US03282,ZCTA5 03282,845,null
860Z200US03284,ZCTA5 03284,902,null
860Z200US03285,ZCTA5 03285,2708,null
860Z200US03287,ZCTA5 03287,1407,null
860Z200US03290,ZCTA5 03290,5129,null
860Z200US03291,ZCTA5 03291,73,null
860Z200US03293,ZCTA5 03293,72,null
860Z200US03301,ZCTA5 03301,33352,null
860Z200US03303,ZCTA5 03303,16516,null
860Z200US03304,ZCTA5 03304,8229,null
860Z200US03307,ZCTA5 03307,5600,null
860Z200US03431,ZCTA5 03431,24978,null
860Z200US03440,ZCTA5 03440,2726,null
860Z200US03441,ZCTA5 03441,354,null
860Z200US03442,ZCTA5 03442,1501,null
860Z200US03443,ZCTA5 03443,616,null
860Z200US03444,ZCTA5 03444,1508,null
860Z200US03445,ZCTA5 03445,666,null
860Z200US03446,ZCTA5 03446,6351,null
860Z200US03447,ZCTA5 03447,2351,null
860Z200US03448,ZCTA5 03448,752,null
860Z200US03449,ZCTA5 03449,1763,null
860Z200US03450,ZCTA5 03450,975,null
860Z200US03451,ZCTA5 03451,3948,null
860Z200US03452,ZCTA5 03452,5320,null
860Z200US03455,ZCTA5 03455,2132,null
860Z200US03456,ZCTA5 03456,749,null
860Z200US03457,ZCTA5 03457,803,null
860Z200US03458,ZCTA5 03458,6794,null
860Z200US03461,ZCTA5 03461,6476,null
860Z200US03462,ZCTA5 03462,1710,null
860Z200US03464,ZCTA5 03464,1194,null
860Z200US03465,ZCTA5 03465,2130,null
860Z200US03466,ZCTA5 03466,1226,null
860Z200US03467,ZCTA5 03467,1706,null
860Z200US03470,ZCTA5 03470,4993,null
860Z200US03561,ZCTA5 03561,6005,null
860Z200US03570,ZCTA5 03570,9429,null
860Z200US03574,ZCTA5 03574,2514,null
860Z200US03575,ZCTA5 03575,107,null
860Z200US03576,ZCTA5 03576,2939,null
860Z200US03579,ZCTA5 03579,458,null
860Z200US03580,ZCTA5 03580,1344,null
860Z200US03581,ZCTA5 03581,3053,null
860Z200US03582,ZCTA5 03582,2337,null
860Z200US03583,ZCTA5 03583,1038,null
860Z200US03584,ZCTA5 03584,3490,null
860Z200US03585,ZCTA5 03585,2626,null
860Z200US03586,ZCTA5 03586,654,null
860Z200US03588,ZCTA5 03588,1664,null
860Z200US03590,ZCTA5 03590,910,null
860Z200US03592,ZCTA5 03592,1094,null
860Z200US03593,ZCTA5 03593,329,null
860Z200US03595,ZCTA5 03595,713,null
860Z200US03597,ZCTA5 03597,374,null
860Z200US03598,ZCTA5 03598,3393,null
860Z200US03601,ZCTA5 03601,376,null
860Z200US03602,ZCTA5 03602,2599,null
860Z200US03603,ZCTA5 03603,5127,null
860Z200US03604,ZCTA5 03604,15,null
860Z200US03605,ZCTA5 03605,1104,null
860Z200US03607,ZCTA5 03607,314,null
860Z200US03608,ZCTA5 03608,2811,null
860Z200US03609,ZCTA5 03609,807,null
860Z200US03740,ZCTA5 03740,1071,null
860Z200US03741,ZCTA5 03741,4071,null
860Z200US03743,ZCTA5 03743,13540,null
860Z200US03745,ZCTA5 03745,1616,null
860Z200US03748,ZCTA5 03748,4626,null
860Z200US03750,ZCTA5 03750,938,null
860Z200US03751,ZCTA5 03751,399,null
860Z200US03752,ZCTA5 03752,784,null
860Z200US03753,ZCTA5 03753,3476,null
860Z200US03755,ZCTA5 03755,10926,null
860Z200US03765,ZCTA5 03765,487,null
860Z200US03766,ZCTA5 03766,9838,null
860Z200US03768,ZCTA5 03768,1736,null
860Z200US03770,ZCTA5 03770,583,null
860Z200US03771,ZCTA5 03771,864,null
860Z200US03773,ZCTA5 03773,7801,null
860Z200US03774,ZCTA5 03774,1808,null
860Z200US03777,ZCTA5 03777,1237,null
860Z200US03779,ZCTA5 03779,769,null
860Z200US03780,ZCTA5 03780,475,null
860Z200US03781,ZCTA5 03781,1876,null
860Z200US03782,ZCTA5 03782,3030,null
860Z200US03784,ZCTA5 03784,4444,null
860Z200US03785,ZCTA5 03785,2245,null
860Z200US03801,ZCTA5 03801,22767,null
860Z200US03809,ZCTA5 03809,3644,null
860Z200US03810,ZCTA5 03810,2246,null
860Z200US03811,ZCTA5 03811,7081,null
860Z200US03812,ZCTA5 03812,936,null
860Z200US03813,ZCTA5 03813,3681,null
860Z200US03814,ZCTA5 03814,2357,null
860Z200US03816,ZCTA5 03816,1304,null
860Z200US03817,ZCTA5 03817,452,null
860Z200US03818,ZCTA5 03818,3478,null
860Z200US03819,ZCTA5 03819,4208,null
860Z200US03820,ZCTA5 03820,32800,null
860Z200US03823,ZCTA5 03823,1928,null
860Z200US03824,ZCTA5 03824,15498,null
860Z200US03825,ZCTA5 03825,9326,null
860Z200US03826,ZCTA5 03826,2693,null
860Z200US03827,ZCTA5 03827,3307,null
860Z200US03830,ZCTA5 03830,1611,null
860Z200US03832,ZCTA5 03832,405,null
860Z200US03833,ZCTA5 03833,22662,null
860Z200US03835,ZCTA5 03835,6758,null
860Z200US03836,ZCTA5 03836,1689,null
860Z200US03837,ZCTA5 03837,1471,null
860Z200US03838,ZCTA5 03838,1150,null
860Z200US03839,ZCTA5 03839,4058,null
860Z200US03840,ZCTA5 03840,4076,null
860Z200US03841,ZCTA5 03841,6486,null
860Z200US03842,ZCTA5 03842,16048,null
860Z200US03844,ZCTA5 03844,2428,null
860Z200US03845,ZCTA5 03845,1093,null
860Z200US03846,ZCTA5 03846,995,null
860Z200US03847,ZCTA5 03847,326,null
860Z200US03848,ZCTA5 03848,6202,null
860Z200US03849,ZCTA5 03849,1446,null
860Z200US03850,ZCTA5 03850,340,null
860Z200US03851,ZCTA5 03851,3891,null
860Z200US03852,ZCTA5 03852,591,null
860Z200US03853,ZCTA5 03853,769,null
860Z200US03854,ZCTA5 03854,1000,null
860Z200US03855,ZCTA5 03855,2693,null
860Z200US03856,ZCTA5 03856,1769,null
860Z200US03857,ZCTA5 03857,9430,null
860Z200US03858,ZCTA5 03858,4820,null
860Z200US03860,ZCTA5 03860,3910,null
860Z200US03861,ZCTA5 03861,4499,null
860Z200US03862,ZCTA5 03862,4597,null
860Z200US03864,ZCTA5 03864,1999,null
860Z200US03865,ZCTA5 03865,7830,null
860Z200US03867,ZCTA5 03867,22369,null
860Z200US03868,ZCTA5 03868,6065,null
860Z200US03869,ZCTA5 03869,2456,null
860Z200US03870,ZCTA5 03870,5234,null
860Z200US03871,ZCTA5 03871,250,null
860Z200US03872,ZCTA5 03872,3981,null
860Z200US03873,ZCTA5 03873,6557,null
860Z200US03874,ZCTA5 03874,8542,null
860Z200US03875,ZCTA5 03875,973,null
860Z200US03878,ZCTA5 03878,11919,null
860Z200US03882,ZCTA5 03882,1682,null
860Z200US03883,ZCTA5 03883,300,null
860Z200US03884,ZCTA5 03884,4230,null
860Z200US03885,ZCTA5 03885,7660,null
860Z200US03886,ZCTA5 03886,1977,null
860Z200US03887,ZCTA5 03887,2151,null
860Z200US03890,ZCTA5 03890,177,null
860Z200US03894,ZCTA5 03894,6382,null
860Z200US03897,ZCTA5 03897,55,null
860Z200US03901,ZCTA5 03901,7937,null
860Z200US03902,ZCTA5 03902,2362,null
860Z200US03903,ZCTA5 03903,6717,null
860Z200US03904,ZCTA5 03904,8148,null
860Z200US03905,ZCTA5 03905,1922,null
860Z200US03906,ZCTA5 03906,4990,null
860Z200US03907,ZCTA5 03907,1577,null
860Z200US03908,ZCTA5 03908,7468,null
860Z200US03909,ZCTA5 03909,10938,null
860Z200US03910,ZCTA5 03910,116,null
860Z200US03911,ZCTA5 03911,307,null
860Z200US04001,ZCTA5 04001,2665,null
860Z200US04002,ZCTA5 04002,7589,null
860Z200US04003,ZCTA5 04003,363,null
860Z200US04005,ZCTA5 04005,24581,null
860Z200US04006,ZCTA5 04006,100,null
860Z200US04008,ZCTA5 04008,3047,null
860Z200US04009,ZCTA5 04009,5298,null
860Z200US04010,ZCTA5 04010,1631,null
860Z200US04011,ZCTA5 04011,21756,null
860Z200US04015,ZCTA5 04015,3646,null
860Z200US04017,ZCTA5 04017,396,null
860Z200US04019,ZCTA5 04019,72,null
860Z200US04020,ZCTA5 04020,1508,null
860Z200US04021,ZCTA5 04021,6729,null
860Z200US04022,ZCTA5 04022,1197,null
860Z200US04024,ZCTA5 04024,572,null
860Z200US04027,ZCTA5 04027,6469,null
860Z200US04029,ZCTA5 04029,1917,null
860Z200US04030,ZCTA5 04030,2239,null
860Z200US04032,ZCTA5 04032,8737,null
860Z200US04037,ZCTA5 04037,3762,null
860Z200US04038,ZCTA5 04038,18336,null
860Z200US04039,ZCTA5 04039,7922,null
860Z200US04040,ZCTA5 04040,2853,null
860Z200US04041,ZCTA5 04041,1609,null
860Z200US04042,ZCTA5 04042,4745,null
860Z200US04043,ZCTA5 04043,11536,null
860Z200US04046,ZCTA5 04046,7893,null
860Z200US04047,ZCTA5 04047,1791,null
860Z200US04048,ZCTA5 04048,3188,null
860Z200US04049,ZCTA5 04049,3892,null
860Z200US04050,ZCTA5 04050,234,null
860Z200US04051,ZCTA5 04051,1095,null
860Z200US04055,ZCTA5 04055,3925,null
860Z200US04056,ZCTA5 04056,167,null
860Z200US04057,ZCTA5 04057,120,null
860Z200US04061,ZCTA5 04061,3437,null
860Z200US04062,ZCTA5 04062,18464,null
860Z200US04063,ZCTA5 04063,508,null
860Z200US04064,ZCTA5 04064,8452,null
860Z200US04066,ZCTA5 04066,579,null
860Z200US04068,ZCTA5 04068,1600,null
860Z200US04069,ZCTA5 04069,1566,null
860Z200US04071,ZCTA5 04071,4915,null
860Z200US04072,ZCTA5 04072,20381,null
860Z200US04073,ZCTA5 04073,17283,null
860Z200US04074,ZCTA5 04074,21952,null
860Z200US04076,ZCTA5 04076,2927,null
860Z200US04079,ZCTA5 04079,4089,null
860Z200US04083,ZCTA5 04083,4699,null
860Z200US04084,ZCTA5 04084,8253,null
860Z200US04085,ZCTA5 04085,1991,null
860Z200US04086,ZCTA5 04086,9560,null
860Z200US04087,ZCTA5 04087,2269,null
860Z200US04088,ZCTA5 04088,1533,null
860Z200US04090,ZCTA5 04090,11314,null
860Z200US04091,ZCTA5 04091,942,null
860Z200US04092,ZCTA5 04092,20400,null
860Z200US04093,ZCTA5 04093,8376,null
860Z200US04095,ZCTA5 04095,1481,null
860Z200US04096,ZCTA5 04096,8990,null
860Z200US04097,ZCTA5 04097,4072,null
860Z200US04101,ZCTA5 04101,18109,null
860Z200US04102,ZCTA5 04102,18002,null
860Z200US04103,ZCTA5 04103,31185,null
860Z200US04105,ZCTA5 04105,12406,null
860Z200US04106,ZCTA5 04106,26641,null
860Z200US04107,ZCTA5 04107,9575,null
860Z200US04108,ZCTA5 04108,907,null
860Z200US04109,ZCTA5 04109,133,null
860Z200US04110,ZCTA5 04110,1752,null
860Z200US04210,ZCTA5 04210,24061,null
860Z200US04216,ZCTA5 04216,666,null
860Z200US04217,ZCTA5 04217,3283,null
860Z200US04219,ZCTA5 04219,1544,null
860Z200US04220,ZCTA5 04220,3186,null
860Z200US04221,ZCTA5 04221,1125,null
860Z200US04222,ZCTA5 04222,4173,null
860Z200US04224,ZCTA5 04224,2746,null
860Z200US04226,ZCTA5 04226,88,null
860Z200US04227,ZCTA5 04227,22,null
860Z200US04231,ZCTA5 04231,276,null
860Z200US04234,ZCTA5 04234,27,null
860Z200US04236,ZCTA5 04236,4376,null
860Z200US04237,ZCTA5 04237,286,null
860Z200US04238,ZCTA5 04238,1223,null
860Z200US04239,ZCTA5 04239,4620,null
860Z200US04240,ZCTA5 04240,37121,null
860Z200US04250,ZCTA5 04250,4813,null
860Z200US04252,ZCTA5 04252,4876,null
860Z200US04253,ZCTA5 04253,2127,null
860Z200US04254,ZCTA5 04254,3060,null
860Z200US04255,ZCTA5 04255,730,null
860Z200US04256,ZCTA5 04256,3107,null
860Z200US04257,ZCTA5 04257,2756,null
860Z200US04258,ZCTA5 04258,2766,null
860Z200US04259,ZCTA5 04259,3179,null
860Z200US04260,ZCTA5 04260,5676,null
860Z200US04261,ZCTA5 04261,488,null
860Z200US04263,ZCTA5 04263,2262,null
860Z200US04265,ZCTA5 04265,903,null
860Z200US04267,ZCTA5 04267,31,null
860Z200US04268,ZCTA5 04268,5077,null
860Z200US04270,ZCTA5 04270,6082,null
860Z200US04271,ZCTA5 04271,44,null
860Z200US04274,ZCTA5 04274,5906,null
860Z200US04275,ZCTA5 04275,464,null
860Z200US04276,ZCTA5 04276,5858,null
860Z200US04280,ZCTA5 04280,6674,null
860Z200US04281,ZCTA5 04281,5135,null
860Z200US04282,ZCTA5 04282,5817,null
860Z200US04284,ZCTA5 04284,1113,null
860Z200US04285,ZCTA5 04285,376,null
860Z200US04286,ZCTA5 04286,8,null
860Z200US04287,ZCTA5 04287,3136,null
860Z200US04289,ZCTA5 04289,1775,null
860Z200US04290,ZCTA5 04290,1488,null
860Z200US04292,ZCTA5 04292,986,null
860Z200US04294,ZCTA5 04294,3862,null
860Z200US04330,ZCTA5 04330,26322,null
860Z200US04341,ZCTA5 04341,70,null
860Z200US04342,ZCTA5 04342,1725,null
860Z200US04344,ZCTA5 04344,2995,null
860Z200US04345,ZCTA5 04345,12052,null
860Z200US04346,ZCTA5 04346,1743,null
860Z200US04347,ZCTA5 04347,2570,null
860Z200US04348,ZCTA5 04348,3152,null
860Z200US04349,ZCTA5 04349,1160,null
860Z200US04350,ZCTA5 04350,3586,null
860Z200US04351,ZCTA5 04351,2462,null
860Z200US04352,ZCTA5 04352,1721,null
860Z200US04353,ZCTA5 04353,2338,null
860Z200US04354,ZCTA5 04354,1570,null
860Z200US04355,ZCTA5 04355,2597,null
860Z200US04357,ZCTA5 04357,3522,null
860Z200US04358,ZCTA5 04358,4373,null
860Z200US04359,ZCTA5 04359,455,null
860Z200US04360,ZCTA5 04360,578,null
860Z200US04363,ZCTA5 04363,2632,null
860Z200US04364,ZCTA5 04364,6115,null
860Z200US04401,ZCTA5 04401,44608,null
860Z200US04406,ZCTA5 04406,751,null
860Z200US04408,ZCTA5 04408,201,null
860Z200US04410,ZCTA5 04410,1184,null
860Z200US04411,ZCTA5 04411,1532,null
860Z200US04412,ZCTA5 04412,9672,null
860Z200US04413,ZCTA5 04413,147,null
860Z200US04414,ZCTA5 04414,1104,null
860Z200US04415,ZCTA5 04415,266,null
860Z200US04416,ZCTA5 04416,5451,null
860Z200US04417,ZCTA5 04417,395,null
860Z200US04418,ZCTA5 04418,1720,null
860Z200US04419,ZCTA5 04419,2863,null
860Z200US04421,ZCTA5 04421,1320,null
860Z200US04422,ZCTA5 04422,1551,null
860Z200US04424,ZCTA5 04424,839,null
860Z200US04426,ZCTA5 04426,4841,null
860Z200US04427,ZCTA5 04427,2900,null
860Z200US04428,ZCTA5 04428,3034,null
860Z200US04429,ZCTA5 04429,4925,null
860Z200US04430,ZCTA5 04430,1567,null
860Z200US04431,ZCTA5 04431,18,null
860Z200US04434,ZCTA5 04434,1230,null
860Z200US04435,ZCTA5 04435,963,null
860Z200US04438,ZCTA5 04438,1231,null
860Z200US04441,ZCTA5 04441,1632,null
860Z200US04442,ZCTA5 04442,101,null
860Z200US04443,ZCTA5 04443,2173,null
860Z200US04444,ZCTA5 04444,9304,null
860Z200US04448,ZCTA5 04448,1265,null
860Z200US04449,ZCTA5 04449,1373,null
860Z200US04450,ZCTA5 04450,1346,null
860Z200US04451,ZCTA5 04451,199,null
860Z200US04453,ZCTA5 04453,725,null
860Z200US04454,ZCTA5 04454,62,null
860Z200US04455,ZCTA5 04455,916,null
860Z200US04456,ZCTA5 04456,2940,null
860Z200US04457,ZCTA5 04457,5689,null
860Z200US04459,ZCTA5 04459,669,null
860Z200US04460,ZCTA5 04460,1236,null
860Z200US04461,ZCTA5 04461,3069,null
860Z200US04462,ZCTA5 04462,4411,null
860Z200US04463,ZCTA5 04463,2766,null
860Z200US04464,ZCTA5 04464,603,null
860Z200US04468,ZCTA5 04468,8801,null
860Z200US04469,ZCTA5 04469,3113,null
860Z200US04471,ZCTA5 04471,624,null
860Z200US04472,ZCTA5 04472,2203,null
860Z200US04473,ZCTA5 04473,8070,null
860Z200US04474,ZCTA5 04474,3812,null
860Z200US04475,ZCTA5 04475,356,null
860Z200US04476,ZCTA5 04476,1128,null
860Z200US04478,ZCTA5 04478,272,null
860Z200US04479,ZCTA5 04479,1306,null
860Z200US04481,ZCTA5 04481,665,null
860Z200US04485,ZCTA5 04485,251,null
860Z200US04487,ZCTA5 04487,778,null
860Z200US04488,ZCTA5 04488,1186,null
860Z200US04489,ZCTA5 04489,197,null
860Z200US04490,ZCTA5 04490,208,null
